Frame,Time,Object,VertexID,X,Y,Z,R,G,B
0,0.000,objbody,181,0.0697,0.0408,-0.0383,150,150,150
0,0.000,objbody,182,0.1248,0.0015,-0.0173,150,150,150
0,0.000,objbody,183,0.0897,0.0042,-0.0192,150,150,150
0,0.000,objbody,184,0.0854,0.0323,-0.0746,150,150,150
0,0.000,objbody,185,0.0935,0.0555,-0.0830,150,150,150
0,0.000,objbody,186,0.1213,0.0559,-0.0848,150,150,150
0,0.000,objbody,187,0.1335,0.0346,-0.0745,150,150,150
0,0.000,objbody,188,0.1309,0.0045,-0.0235,150,150,150
0,0.000,objbody,189,0.0987,0.0012,-0.0153,150,150,150
0,0.000,objbody,190,0.1106,0.0110,-0.0407,150,150,150
0,0.000,objbody,191,0.1098,0.0323,-0.0724,150,150,150
0,0.000,objbody,192,0.1091,0.0519,-0.0810,150,150,150
0,0.000,objbody,193,0.0697,0.0027,-0.0423,150,150,150
0,0.000,objbody,194,0.1491,0.0035,-0.0476,150,150,150
0,0.000,objbody,195,0.1105,0.0031,-0.0563,150,150,150
0,0.000,objbody,196,0.1607,0.0269,-0.0179,150,150,150
0,0.000,objbody,197,0.1228,0.0287,0.0029,150,150,150
0,0.000,objbody,198,0.0779,0.0255,-0.0083,150,150,150
0,0.000,objbody,199,0.1433,0.0244,-0.0108,150,150,150
0,0.000,objbody,200,0.1037,0.0279,0.0039,150,150,150
0,0.000,objbody,201,0.0619,0.0244,-0.0156,150,150,150
0,0.000,objbody,202,0.1230,0.0070,-0.0019,150,150,150
0,0.000,objbody,203,0.0843,0.0073,-0.0088,150,150,150
0,0.000,objbody,204,0.1381,0.0034,-0.0165,150,150,150
0,0.000,objbody,205,0.1035,0.0061,-0.0009,150,150,150
0,0.000,objbody,206,0.0665,0.0062,-0.0196,150,150,150
0,0.000,objbody,207,0.1572,0.0059,-0.0250,150,150,150
0,0.000,objbody,208,0.1224,0.0249,0.0419,150,150,150
0,0.000,objbody,209,0.1040,0.0243,0.0430,150,150,150
0,0.000,objbody,210,0.1235,0.0035,0.0404,150,150,150
0,0.000,objbody,211,0.1041,0.0029,0.0416,150,150,150
0,0.000,objbody,212,0.1205,0.0212,0.1087,150,150,150
0,0.000,objbody,213,0.1056,0.0222,0.0964,150,150,150
0,0.000,objbody,214,0.1203,0.0011,0.1076,150,150,150
0,0.000,objbody,215,0.1056,0.0009,0.0950,150,150,150
0,0.000,objbody,216,0.1170,0.0081,0.1330,150,150,150
0,0.000,objbody,217,0.1095,0.0076,0.1333,150,150,150
0,0.000,objbody,218,0.1170,0.0004,0.1287,150,150,150
0,0.000,objbody,219,0.1095,-0.0000,0.1290,150,150,150
0,0.000,objbody,220,0.1133,-0.0036,0.1430,150,150,150
0,0.000,objbody,221,0.1750,0.0251,0.0159,150,150,150
0,0.000,objbody,222,0.1556,0.0221,0.0233,150,150,150
0,0.000,objbody,223,0.1558,-0.0029,0.0232,150,150,150
0,0.000,objbody,224,0.1756,0.0001,0.0156,150,150,150
0,0.000,objbody,225,0.1940,0.0272,0.0771,150,150,150
0,0.000,objbody,226,0.1737,0.0259,0.0702,150,150,150
0,0.000,objbody,227,0.1730,-0.0025,0.0680,150,150,150
0,0.000,objbody,228,0.1932,0.0009,0.0752,150,150,150
0,0.000,objbody,229,0.1963,0.0108,0.1020,150,150,150
0,0.000,objbody,230,0.1914,0.0101,0.1040,150,150,150
0,0.000,objbody,231,0.1904,0.0042,0.1020,150,150,150
0,0.000,objbody,232,0.1953,0.0049,0.1000,150,150,150
0,0.000,objbody,233,0.0667,0.0265,0.0322,150,150,150
0,0.000,objbody,234,0.0489,0.0253,0.0240,150,150,150
0,0.000,objbody,235,0.0721,0.0064,0.0278,150,150,150
0,0.000,objbody,236,0.0540,0.0051,0.0195,150,150,150
0,0.000,objbody,237,0.0484,0.0294,0.0863,150,150,150
0,0.000,objbody,238,0.0369,0.0281,0.0698,150,150,150
0,0.000,objbody,239,0.0501,0.0103,0.0879,150,150,150
