Frame,Time,Object,VertexID,X,Y,Z,R,G,B
0,0.000,U3DMesh,611,-92.1674,128.5064,7.0966,116,109,103
0,0.000,U3DMesh,2660,240.7333,334.1117,-43.3013,131,121,119
0,0.000,U3DMesh,2659,244.3916,338.5491,-43.2289,133,123,121
0,0.000,U3DMesh,616,-87.4844,95.9079,11.3917,108,95,86
0,0.000,U3DMesh,617,-89.4388,86.3829,10.6346,100,90,81
0,0.000,U3DMesh,619,-107.1160,94.6300,18.7471,141,128,119
0,0.000,U3DMesh,621,-112.5995,105.1358,15.3254,129,117,105
0,0.000,U3DMesh,625,-104.5342,74.1524,17.3655,100,86,75
0,0.000,U3DMesh,626,-97.4910,73.3427,18.8365,110,96,83
0,0.000,U3DMesh,627,-91.3964,73.1390,11.8247,103,91,79
0,0.000,U3DMesh,629,-93.9543,56.1448,5.1726,82,69,53
0,0.000,U3DMesh,634,-106.5346,38.8812,16.3727,84,75,70
0,0.000,U3DMesh,635,-91.9669,87.9241,2.3277,94,84,74
0,0.000,U3DMesh,636,-101.7385,75.2314,3.1652,92,74,62
0,0.000,U3DMesh,638,-94.4677,37.5343,5.9597,72,63,54
0,0.000,U3DMesh,639,-93.0339,37.6155,13.1702,82,73,68
0,0.000,U3DMesh,642,-93.0425,30.7849,5.5141,69,60,55
0,0.000,U3DMesh,643,-91.3880,31.3893,14.7577,72,63,58
0,0.000,U3DMesh,644,-94.6075,30.8480,20.0951,73,64,59
0,0.000,U3DMesh,657,-79.7118,15.9151,22.7598,113,100,91
0,0.000,U3DMesh,2705,148.4421,141.3462,-57.9668,152,143,138
0,0.000,U3DMesh,660,-78.6055,1.2471,5.6241,63,51,39
0,0.000,U3DMesh,2709,134.3459,130.4833,-60.0268,136,127,118
0,0.000,U3DMesh,2710,133.9573,140.5553,-62.2030,131,121,112
0,0.000,U3DMesh,2708,155.9972,154.6246,-46.2766,187,178,173
0,0.000,U3DMesh,2712,148.8496,162.7560,-58.7257,161,152,147
0,0.000,U3DMesh,665,-100.0329,8.0990,17.8268,99,92,86
0,0.000,U3DMesh,667,-98.8575,7.8629,11.4019,98,88,86
0,0.000,U3DMesh,2725,168.6412,1.4822,-33.6779,102,89,80
0,0.000,U3DMesh,2727,173.5528,1.4192,-44.5687,121,111,101
0,0.000,U3DMesh,2730,153.4951,21.8785,-35.3498,74,69,63
0,0.000,U3DMesh,683,-92.9144,1.2512,5.9533,67,55,41
0,0.000,U3DMesh,2734,140.2122,34.5966,-32.8917,75,66,57
0,0.000,U3DMesh,687,-218.7997,135.1638,11.3602,109,101,90
0,0.000,U3DMesh,688,-232.2646,122.0240,13.7737,117,109,98
0,0.000,U3DMesh,692,-228.1041,161.7056,0.7121,152,143,134
0,0.000,U3DMesh,2742,109.2689,224.5655,-54.1483,139,130,125
0,0.000,U3DMesh,2743,118.6003,240.5627,-45.7790,117,108,103
0,0.000,U3DMesh,696,-208.7623,179.1374,-15.6217,125,113,99
0,0.000,U3DMesh,699,-231.9308,140.2311,-12.9872,110,102,91
0,0.000,U3DMesh,4804,137.3547,233.7305,-62.4068,152,143,134
0,0.000,U3DMesh,4807,138.8150,231.8971,-64.3212,140,130,121
0,0.000,U3DMesh,2767,122.7148,113.0452,-2.0237,139,129,119
0,0.000,U3DMesh,2768,132.2436,110.3753,-2.6990,132,122,112
0,0.000,U3DMesh,2769,120.1550,95.7697,-4.0529,122,106,91
0,0.000,U3DMesh,724,-183.1312,185.5356,-16.0468,119,111,100
0,0.000,U3DMesh,727,-219.9906,160.0606,-17.2887,111,103,92
0,0.000,U3DMesh,728,-210.9679,154.8728,-15.5311,117,109,98
0,0.000,U3DMesh,730,-222.6416,137.4300,-15.7099,109,101,90
0,0.000,U3DMesh,733,-178.7406,182.1026,-4.8559,116,107,92
0,0.000,U3DMesh,734,-194.6424,168.9724,-3.7511,121,107,96
0,0.000,U3DMesh,740,-226.1693,112.3102,-11.0885,95,81,70
0,0.000,U3DMesh,754,-243.2303,96.6302,7.3630,126,116,104
0,0.000,U3DMesh,758,-224.6845,165.5959,0.4949,153,146,136
0,0.000,U3DMesh,759,-207.1829,182.6978,8.0232,154,148,136
0,0.000,U3DMesh,2815,-43.0001,292.6596,-32.0424,67,57,48
0,0.000,U3DMesh,2817,-46.9991,288.6544,-32.6142,115,101,88
0,0.000,U3DMesh,777,182.5857,185.3077,-30.4355,177,168,161
0,0.000,U3DMesh,780,176.1617,172.4493,-31.0749,133,124,115
0,0.000,U3DMesh,782,162.8214,172.4935,-46.0615,126,117,112
0,0.000,U3DMesh,784,161.9837,186.3548,-53.5382,158,149,144
0,0.000,U3DMesh,785,163.8007,195.3048,-52.7354,171,162,157
0,0.000,U3DMesh,788,139.8719,204.3508,-62.1925,187,178,173
0,0.000,U3DMesh,794,126.1818,230.3903,-52.8528,150,141,132
0,0.000,U3DMesh,795,142.7567,237.3303,-51.1778,157,148,139
0,0.000,U3DMesh,2845,-49.1206,284.4961,-40.7024,149,139,127
0,0.000,U3DMesh,798,116.7862,212.1506,-57.3502,131,126,120
0,0.000,U3DMesh,2847,-41.9954,290.6222,-39.3894,52,42,32
