Frame,Time,Object,VertexID,X,Y,Z,R,G,B
103,40.91310798836576,trump_lp_model,1,-3.015531548588445,11.846544768989387,72.38499939030925,252,154,66
104,41.3103226290295,trump_lp_model,1,-3.028067640235231,11.843059398217635,72.38811373774078,252,154,66
105,41.70753726969325,trump_lp_model,1,-3.0355780520917808,11.799559722359866,72.37944528333749,252,154,66
106,42.10475191035699,trump_lp_model,1,-3.031271932718939,11.689826758707284,72.3513711839276,252,154,66
107,42.501966551020736,trump_lp_model,1,-3.0143959923047454,11.516592588219673,72.31030002447854,252,154,66
108,42.899181191684484,trump_lp_model,1,-2.9877610137296458,11.305626468344974,72.26875665350555,252,154,66
109,43.29639583234823,trump_lp_model,1,-2.9554707399990905,11.083203597449577,72.23547698420109,252,154,66
110,43.69361047301197,trump_lp_model,1,-2.9231017643478823,10.876273761791193,72.21435114007166,252,154,66
111,44.09082511367572,trump_lp_model,1,-2.8972425618477855,10.71123583418297,72.20435599614879,252,154,66
112,44.48803975433946,trump_lp_model,1,-2.890474196671674,10.638234181212047,72.20212985610748,252,154,66
113,44.88525439500321,trump_lp_model,1,-2.905697396752165,10.66224951014257,72.20358022007379,252,154,66
114,45.282469035666956,trump_lp_model,1,-2.9249906104435417,10.698205044749225,72.20601997961401,252,154,66
115,45.6796836763307,trump_lp_model,1,-2.9306908781250844,10.656178219120811,72.20703186145097,252,154,66
116,46.076898316994445,trump_lp_model,1,-2.927554044430508,10.567908393543307,72.20738039852814,252,154,66
117,46.474112957658186,trump_lp_model,1,-2.9298588863924726,10.516549768751805,72.20584008950966,252,154,66
118,46.87132759832194,trump_lp_model,1,-2.9450933296044863,10.496705641615865,72.21040480090751,252,154,66
119,47.26854223898568,trump_lp_model,1,-2.9835898119350652,10.5541243142976,72.22023129785755,252,154,66
120,47.66575687964942,trump_lp_model,1,-3.0347573034906907,10.676011103125232,72.22855121518366,252,154,66
121,48.06297152031317,trump_lp_model,1,-3.0790215122919435,10.783383009158241,72.2355331998587,252,154,66
122,48.46018616097691,trump_lp_model,1,-3.111694052494239,10.846726812151957,72.24242523948155,252,154,66
123,48.857400801640665,trump_lp_model,1,-3.105409141973564,10.839272615953014,72.12979154789633,252,154,66
0,0.0,trump_lp_model,2,-2.2483983510970167,8.544670865537874,74.4625289628579,252,154,66
1,0.39721464066374523,trump_lp_model,2,-2.246312076693842,8.561584438936539,74.47260577412972,252,154,66
2,0.7944292813274905,trump_lp_model,2,-2.2458135630760943,8.573310339180425,74.47585011775944,252,154,66
3,1.1916439219912356,trump_lp_model,2,-2.239063593642192,8.594843955372598,74.49354230888838,252,154,66
4,1.588858562654981,trump_lp_model,2,-2.2179026060171116,8.640346081387491,74.54731343200291,252,154,66
5,1.986073203318726,trump_lp_model,2,-2.1664173924180123,8.705510716840589,74.68070359573149,252,154,66
6,2.383287843982471,trump_lp_model,2,-2.0995686212228404,8.748106559514497,74.8892250978976,252,154,66
7,2.7805024846462163,trump_lp_model,2,-2.0497782273784484,8.778177960529092,75.07015080967467,252,154,66
8,3.177717125309962,trump_lp_model,2,-2.0200659264359384,8.837018249818842,75.18274515083685,252,154,66
9,3.574931765973707,trump_lp_model,2,-1.9970984004699635,8.893761169422321,75.2781536461525,252,154,66
10,3.972146406637452,trump_lp_model,2,-1.9791895309908827,8.937836066955454,75.35074375596727,252,154,66
11,4.369361047301197,trump_lp_model,2,-1.9671724549502032,8.96248803189149,75.39080799295029,252,154,66
12,4.766575687964942,trump_lp_model,2,-1.9596157178207452,8.970985526430114,75.40230167182271,252,154,66
13,5.1637903286286875,trump_lp_model,2,-1.9533326157506,8.976977280125746,75.40283789115101,252,154,66
14,5.561004969292433,trump_lp_model,2,-1.947085547976352,8.981424991059392,75.39298796500053,252,154,66
15,5.958219609956178,trump_lp_model,2,-1.940480009702967,8.984180759068554,75.37205337619694,252,154,66
16,6.355434250619924,trump_lp_model,2,-1.9337583623802481,8.985103231108726,75.33940453482147,252,154,66
17,6.752648891283669,trump_lp_model,2,-1.9288330797978461,8.986136798046227,75.29425228982313,252,154,66
18,7.149863531947414,trump_lp_model,2,-1.9253949091655622,8.997211484297186,75.21018932653794,252,154,66
19,7.547078172611159,trump_lp_model,2,-1.9301748282488613,9.011048705166568,75.08740616004901,252,154,66
20,7.944292813274904,trump_lp_model,2,-1.9426999206570248,9.005189443287204,74.94747184258117,252,154,66
21,8.34150745393865,trump_lp_model,2,-1.9556047587000778,8.970504732558613,74.81447472640255,252,154,66
22,8.738722094602394,trump_lp_model,2,-1.9659512155359005,8.921328886062915,74.707428044811,252,154,66
23,9.135936735266139,trump_lp_model,2,-1.976323101116554,8.876456087451729,74.62881847901544,252,154,66
24,9.533151375929885,trump_lp_model,2,-1.989877295008249,8.832535573655289,74.5518209140573,252,154,66
25,9.93036601659363,trump_lp_model,2,-2.007895368864727,8.783058985064773,74.46339034740316,252,154,66
26,10.327580657257375,trump_lp_model,2,-2.0299242579421644,8.723801200612488,74.35774919501745,252,154,66
27,10.724795297921121,trump_lp_model,2,-2.0542993705305617,8.656579119997478,74.23887398302155,252,154,66
28,11.122009938584865,trump_lp_model,2,-2.0794973247058333,8.583194901135572,74.11081757081432,252,154,66
29,11.519224579248611,trump_lp_model,2,-2.104229596965925,8.50557022311496,73.97767138931646,252,154,66
30,11.916439219912355,trump_lp_model,2,-2.1275222207229483,8.42579373871092,73.84348947485705,252,154,66
31,12.313653860576101,trump_lp_model,2,-2.1486815840026674,8.346135488838971,73.71235574203861,252,154,66
32,12.710868501239847,trump_lp_model,2,-2.1673805014623277,8.269120585354624,73.58820687110703,252,154,66
33,13.108083141903592,trump_lp_model,2,-2.183547702174151,8.197471308831721,73.47494392560051,252,154,66
34,13.505297782567338,trump_lp_model,2,-2.197369796688903,8.134041220194355,73.37636152769907,252,154,66
35,13.902512423231082,trump_lp_model,2,-2.2091709665006363,8.081833333025124,73.29613572611139,252,154,66
36,14.299727063894828,trump_lp_model,2,-2.219353459150997,8.043871958579723,73.23794842900676,252,154,66
37,14.696941704558574,trump_lp_model,2,-2.2281801632192257,8.022521498283059,73.2044906778359,252,154,66
38,15.094156345222318,trump_lp_model,2,-2.235301308694985,8.008615759966654,73.18145780424703,252,154,66
39,15.491370985886062,trump_lp_model,2,-2.240530332252005,7.99542780295919,73.15956658686129,252,154,66
40,15.888585626549808,trump_lp_model,2,-2.2437247172591523,7.982683202033648,73.13974479575691,252,154,66
41,16.285800267213553,trump_lp_model,2,-2.2450249241174394,7.969818723275375,73.12243095840087,252,154,66
42,16.6830149078773,trump_lp_model,2,-2.244594253424167,7.95693279426795,73.1074154835492,252,154,66
43,17.080229548541045,trump_lp_model,2,-2.24250207823776,7.944303499913951,73.09417121382363,252,154,66
44,17.47744418920479,trump_lp_model,2,-2.2389194699318002,7.932012256238688,73.0822730608046,252,154,66
45,17.874658829868533,trump_lp_model,2,-2.2339757373581333,7.920148393284167,73.07134086279119,252,154,66
46,18.271873470532277,trump_lp_model,2,-2.227829731101204,7.908769812532515,73.06098342686569,252,154,66
47,18.669088111196025,trump_lp_model,2,-2.220600340268789,7.897925409898306,73.0507861269687,252,154,66
48,19.06630275185977,trump_lp_model,2,-2.2124169423892903,7.8876840391652525,73.04035467183417,252,154,66
49,19.463517392523517,trump_lp_model,2,-2.203724720142008,7.8781122905225,73.02990219117531,252,154,66
50,19.86073203318726,trump_lp_model,2,-2.194974843745852,7.869233523119601,73.01992836482165,252,154,66
51,20.257946673851006,trump_lp_model,2,-2.186327295372038,7.861024191626507,73.0104789356924,252,154,66
52,20.65516131451475,trump_lp_model,2,-2.1779638520641313,7.853485026043938,73.0016150845927,252,154,66
53,21.052375955178494,trump_lp_model,2,-2.170028969969535,7.84661556384274,72.9933683623866,252,154,66
54,21.449590595842242,trump_lp_model,2,-2.162692960598777,7.840392854132132,72.98582266311877,252,154,66
55,21.846805236505986,trump_lp_model,2,-2.1561239875129212,7.834827252989746,72.97900333612041,252,154,66
56,22.24401987716973,trump_lp_model,2,-2.150481769684972,7.8298912155904485,72.9729549711938,252,154,66
57,22.641234517833478,trump_lp_model,2,-2.145764363178731,7.825643372906351,72.96776774255352,252,154,66
58,23.038449158497222,trump_lp_model,2,-2.1415766955506417,7.821987901778507,72.96344004096937,252,154,66
59,23.43566379916097,trump_lp_model,2,-2.137861700024236,7.81893174667949,72.96002961719957,252,154,66
60,23.83287843982471,trump_lp_model,2,-2.1345364593246394,7.816479454723486,72.95758861303091,252,154,66
61,24.230093080488455,trump_lp_model,2,-2.1314937547505095,7.814636075944421,72.95615347218757,252,154,66
62,24.627307721152203,trump_lp_model,2,-2.1286298438075058,7.813362439432775,72.95578372857395,252,154,66
63,25.024522361815947,trump_lp_model,2,-2.125846798363891,7.812668030362639,72.95651963497465,252,154,66
64,25.421737002479695,trump_lp_model,2,-2.1230396890566223,7.812525003735832,72.9584181689163,252,154,66
65,25.81895164314344,trump_lp_model,2,-2.1201095102589784,7.812952688494653,72.96149871256144,252,154,66
66,26.216166283807183,trump_lp_model,2,-2.116949898269296,7.81390054907914,72.96584946838215,252,154,66
67,26.61338092447093,trump_lp_model,2,-2.113466571092396,7.815395816131633,72.97150469576819,252,154,66
68,27.010595565134675,trump_lp_model,2,-2.1095203614253575,7.817385896069097,72.97851006433967,252,154,66
69,27.40781020579842,trump_lp_model,2,-2.105185286463484,7.819968962913702,72.98691520346357,252,154,66
70,27.805024846462164,trump_lp_model,2,-2.0990366137893663,7.822430113376144,72.99785762517152,252,154,66
71,28.202239487125908,trump_lp_model,2,-2.0830473610222002,7.82053533102322,73.01860324470717,252,154,66
72,28.599454127789656,trump_lp_model,2,-2.0596625567456486,7.815474820683301,73.04778423916687,252,154,66
73,28.9966687684534,trump_lp_model,2,-2.0338949641887387,7.809701362067374,73.08110654686216,252,154,66
74,29.393883409117148,trump_lp_model,2,-2.0098341973476717,7.805812959548054,73.1134144244636,252,154,66
75,29.791098049780892,trump_lp_model,2,-1.9920012289716234,7.80691110749586,73.13903528404369,252,154,66
76,30.188312690444636,trump_lp_model,2,-1.9797516441051215,7.8131763345649,73.15695888280584,252,154,66
77,30.58552733110838,trump_lp_model,2,-1.9658939444789032,7.820916846166024,73.17257383806255,252,154,66
78,30.982741971772125,trump_lp_model,2,-1.9491399093173625,7.830035366830297,73.18687224858432,252,154,66
79,31.379956612435873,trump_lp_model,2,-1.9288195337596066,7.840715360078632,73.20048842313983,252,154,66
80,31.777171253099617,trump_lp_model,2,-1.9060874381072042,7.853173807192357,73.2140498307423,252,154,66
81,32.17438589376336,trump_lp_model,2,-1.8822087043157771,7.867675629265115,73.22818831948011,252,154,66
82,32.571600534427105,trump_lp_model,2,-1.8578237600554859,7.8844110167193495,73.24351190618647,252,154,66
83,32.96881517509085,trump_lp_model,2,-1.8336777472155839,7.903643767147242,73.2606314494588,252,154,66
84,33.3660298157546,trump_lp_model,2,-1.8103902877036278,7.925544238019958,73.28022880208944,252,154,66
85,33.76324445641834,trump_lp_model,2,-1.7884157451115412,7.950059149307089,73.30275512854864,252,154,66
86,34.16045909708209,trump_lp_model,2,-1.7719095347953917,7.9811944338236795,73.33318381474376,252,154,66
87,34.55767373774583,trump_lp_model,2,-1.7865144608045982,8.047197712289464,73.4023953920356,252,154,66
88,34.95488837840958,trump_lp_model,2,-1.8307490436305467,8.148177827737303,73.51381097597184,252,154,66
89,35.352103019073326,trump_lp_model,2,-1.8947995344872972,8.275726841519969,73.66263754764614,252,154,66
90,35.749317659737066,trump_lp_model,2,-1.9691237139793207,8.42134816998282,73.84335660638706,252,154,66
91,36.146532300400814,trump_lp_model,2,-2.045177390458088,8.576598510181023,74.04904049032763,252,154,66
92,36.543746941064555,trump_lp_model,2,-2.116116162628386,8.733339253629376,74.27090614946408,252,154,66
93,36.94096158172831,trump_lp_model,2,-2.17717102790989,8.883960862243995,74.49836956712267,252,154,66
94,37.33817622239205,trump_lp_model,2,-2.2258863274411516,9.021487441741169,74.71924506260386,252,154,66
95,37.7353908630558,trump_lp_model,2,-2.2619401567968187,9.139773959622318,74.92011010857811,252,154,66
96,38.13260550371954,trump_lp_model,2,-2.28673936735098,9.233355906346656,75.08689739095381,252,154,66
97,38.52982014438328,trump_lp_model,2,-2.295013521440605,9.278644172013903,75.17196064612173,252,154,66
98,38.927034785047034,trump_lp_model,2,-2.291266786928698,9.27732464251626,75.16931170837239,252,154,66
99,39.324249425710775,trump_lp_model,2,-2.2828908307363935,9.257134230672722,75.12886856341238,252,154,66
100,39.72146406637452,trump_lp_model,2,-2.280649481811846,9.245954625462865,75.10386699609296,252,154,66
101,40.118678707038264,trump_lp_model,2,-2.2870817133724537,9.248447562533498,75.10576930693297,252,154,66
102,40.51589334770201,trump_lp_model,2,-2.295720556338922,9.250007273906558,75.11110763482583,252,154,66
103,40.91310798836576,trump_lp_model,2,-2.3047256357987465,9.249864782095637,75.11559791681981,252,154,66
104,41.3103226290295,trump_lp_model,2,-2.3134300900498905,9.24805018915711,75.1195958940475,252,154,66
105,41.70753726969325,trump_lp_model,2,-2.3215367210274143,9.244835443225163,75.12521983409385,252,154,66
106,42.10475191035699,trump_lp_model,2,-2.3294771400620875,9.241084315462102,75.1353702981378,252,154,66
107,42.501966551020736,trump_lp_model,2,-2.3343704762111996,9.23506819918928,75.14711011453612,252,154,66
108,42.899181191684484,trump_lp_model,2,-2.336592204739235,9.22782691587861,75.15873147395472,252,154,66
109,43.29639583234823,trump_lp_model,2,-2.3373229976751384,9.220380219845497,75.16918438271892,252,154,66
110,43.69361047301197,trump_lp_model,2,-2.3376497615249154,9.213427680501773,75.17726164635002,252,154,66
111,44.09082511367572,trump_lp_model,2,-2.338381827675282,9.207316486288406,75.18148060907797,252,154,66
112,44.48803975433946,trump_lp_model,2,-2.3410036836462673,9.203084850906361,75.17854355950767,252,154,66
113,44.88525439500321,trump_lp_model,2,-2.3462976267926474,9.201008871397608,75.16860976905882,252,154,66
114,45.282469035666956,trump_lp_model,2,-2.3529802745416957,9.199146183044247,75.1586114029081,252,154,66
115,45.6796836763307,trump_lp_model,2,-2.3587046155184255,9.194457297570658,75.15525814156342,252,154,66
116,46.076898316994445,trump_lp_model,2,-2.3658599272070244,9.188924098944314,75.15758206811843,252,154,66
117,46.474112957658186,trump_lp_model,2,-2.3821598082174824,9.189510928866664,75.16262992764132,252,154,66
118,46.87132759832194,trump_lp_model,2,-2.4138295578100064,9.201044036521317,75.18043281595783,252,154,66
119,47.26854223898568,trump_lp_model,2,-2.4583023647718374,9.221679768463122,75.20485020925314,252,154,66
120,47.66575687964942,trump_lp_model,2,-2.505219882996614,9.242724745944523,75.22490938619538,252,154,66
121,48.06297152031317,trump_lp_model,2,-2.540164425340525,9.250828409318428,75.23391644348317,252,154,66
122,48.46018616097691,trump_lp_model,2,-2.5497980722432483,9.233282357743539,75.22063695725535,252,154,66
123,48.857400801640665,trump_lp_model,2,-2.548425427036476,9.202047007707515,75.17425423313766,252,154,66
0,0.0,trump_lp_model,4,-3.911755291584186,11.290796777867747,73.20210521678622,252,154,66
1,0.39721464066374523,trump_lp_model,4,-3.9145885607276747,11.28582731373512,73.18036100042309,252,154,66
2,0.7944292813274905,trump_lp_model,4,-3.9225599409766176,11.261452204595896,73.12857513663377,252,154,66
3,1.1916439219912356,trump_lp_model,4,-3.916724755716814,11.273313708351376,73.13994194260229,252,154,66
4,1.588858562654981,trump_lp_model,4,-3.877014015181883,11.373591198394143,73.30969074231814,252,154,66
5,1.986073203318726,trump_lp_model,4,-3.743929067358559,11.562970505747023,73.89949417881925,252,154,66
6,2.383287843982471,trump_lp_model,4,-3.5270265740403572,11.517649442582725,74.87100193048484,252,154,66
7,2.7805024846462163,trump_lp_model,4,-3.3402430770230334,11.333416318255875,75.53906053480868,252,154,66
8,3.177717125309962,trump_lp_model,4,-3.2397013954894285,11.30884383612779,75.77659855706919,252,154,66
9,3.574931765973707,trump_lp_model,4,-3.1680355859424827,11.29895008044194,75.9687073898422,252,154,66
10,3.972146406637452,trump_lp_model,4,-3.118915295684706,11.297310085980422,76.12489009484362,252,154,66
11,4.369361047301197,trump_lp_model,4,-3.0990770650761172,11.30777557073076,76.23291132614581,252,154,66
12,4.766575687964942,trump_lp_model,4,-3.1084748887582196,11.332080937511694,76.29073352093141,252,154,66
13,5.1637903286286875,trump_lp_model,4,-3.1361904116485944,11.367459749440265,76.30671515760532,252,154,66
14,5.561004969292433,trump_lp_model,4,-3.172379086745832,11.405404143706944,76.27490876480529,252,154,66
15,5.958219609956178,trump_lp_model,4,-3.206122108835843,11.438419104114566,76.19323854907915,252,154,66
16,6.355434250619924,trump_lp_model,4,-3.2294475488575616,11.461922203532977,76.06366050433618,252,154,66
17,6.752648891283669,trump_lp_model,4,-3.2382773534963154,11.47476596583506,75.8795924898073,252,154,66
18,7.149863531947414,trump_lp_model,4,-3.2314558894642524,11.49393767820329,75.5139404065579,252,154,66
19,7.547078172611159,trump_lp_model,4,-3.168651756783583,11.604761225613482,74.79092834778672,252,154,66
20,7.944292813274904,trump_lp_model,4,-3.1220152472312344,11.584523588874282,74.00258245174247,252,154,66
