Frame,Time,Object,VertexID,X,Y,Z,R,G,B
6,8.769125486736755,U3DMesh,13,-6.483730967345896,7.362763189202824,81.50842872853222,153,145,136
7,10.23064640119288,U3DMesh,13,-6.746501705409941,6.796653281696463,81.55247371551444,153,145,136
8,11.692167315649007,U3DMesh,13,-6.939366535437963,6.100179001041766,81.57687422473462,153,145,136
9,13.153688230105132,U3DMesh,13,-7.0154501147702,5.407504375954194,81.58132008022812,153,145,136
10,14.615209144561257,U3DMesh,13,-7.0856145027767745,4.7103192753804715,81.57629264480087,153,145,136
11,16.076730059017386,U3DMesh,13,-6.942791395047789,4.012707682855342,81.54250931264961,153,145,136
12,17.53825097347351,U3DMesh,13,-6.82646248430047,3.486261526830319,81.49308794227991,153,145,136
13,18.999771887929636,U3DMesh,13,-6.670805846033534,3.227846176270089,81.41310131539232,153,145,136
14,20.46129280238576,U3DMesh,13,-6.388830046157413,3.46996436468696,81.37709505549431,153,145,136
15,21.922813716841887,U3DMesh,13,-6.0151972487232435,3.9149634819907737,81.35222928232713,153,145,136
16,23.384334631298014,U3DMesh,13,-5.604149475551548,4.467477343046055,81.35102735046405,153,145,136
17,24.845855545754137,U3DMesh,13,-5.260552050695622,5.071622578219269,81.35309519022847,153,145,136
18,26.307376460210264,U3DMesh,13,-4.995002652948134,5.8408072745904915,81.35826478963953,153,145,136
19,27.768897374666388,U3DMesh,13,-4.849982465469449,6.596874112456154,81.36300789709918,153,145,136
20,29.230418289122515,U3DMesh,13,-4.795391495688683,7.114131305528022,81.36585117677527,153,145,136
0,0.0,U3DMesh,14,-3.8024665368069015,10.035122984756274,80.29530468273646,197,185,173
1,1.4615209144561259,U3DMesh,14,-4.16074562399023,10.322061600067013,80.26622568604925,197,185,173
2,2.9230418289122517,U3DMesh,14,-4.494042622019625,10.494416044431663,80.24095926892771,197,185,173
3,4.384562743368377,U3DMesh,14,-4.8178534051297275,10.47057126714816,80.2209012232128,197,185,173
4,5.8460836578245035,U3DMesh,14,-5.134387977068768,10.2758195333351,80.24911431199865,197,185,173
5,7.307604572280629,U3DMesh,14,-5.444253765767544,10.001352576603542,80.29826427839929,197,185,173
6,8.769125486736755,U3DMesh,14,-5.801111213112833,9.483565499592038,80.403556094404,197,185,173
7,10.23064640119288,U3DMesh,14,-6.11836952896942,8.957713847499289,80.49583344389137,197,185,173
8,11.692167315649007,U3DMesh,14,-6.400061000877935,8.364696175058373,80.57867627445356,197,185,173
9,13.153688230105132,U3DMesh,14,-6.577778904631557,7.881286934130403,80.61647897014691,197,185,173
10,14.615209144561257,U3DMesh,14,-6.712770069252792,7.44812619947791,80.6307729125185,197,185,173
11,16.076730059017386,U3DMesh,14,-6.393405141636198,7.01050668533338,80.59773917228183,197,185,173
12,17.53825097347351,U3DMesh,14,-6.005723957802481,6.697332353011525,80.54497048629347,197,185,173
13,18.999771887929636,U3DMesh,14,-5.4385155104212695,6.582502626093415,80.45043143706376,197,185,173
14,20.46129280238576,U3DMesh,14,-4.9329157640213355,6.717739346686672,80.39465145941845,197,185,173
15,21.922813716841887,U3DMesh,14,-4.454753666495588,6.96749561823338,80.3522219722522,197,185,173
16,23.384334631298014,U3DMesh,14,-4.147408057509701,7.406136128261595,80.33270673447545,197,185,173
17,24.845855545754137,U3DMesh,14,-3.9134319881652466,7.90602346731231,80.31714624024818,197,185,173
18,26.307376460210264,U3DMesh,14,-3.783545802962432,8.582556018238856,80.30516569361305,197,185,173
19,27.768897374666388,U3DMesh,14,-3.7557850541250546,9.233007940136618,80.30021580217696,197,185,173
20,29.230418289122515,U3DMesh,14,-3.7685539646703656,9.671312426203116,80.29850983437132,197,185,173
0,0.0,U3DMesh,18,-12.373959612306091,8.803401305079225,79.14579255769374,185,173,160
1,1.4615209144561259,U3DMesh,18,-12.71020328199979,8.859090814734842,79.22564994459606,185,173,160
2,2.9230418289122517,U3DMesh,18,-13.010918879740995,8.811452956161949,79.2973393644289,185,173,160
3,4.384562743368377,U3DMesh,18,-13.28493349652409,8.563002008466533,79.36402719683153,185,173,160
4,5.8460836578245035,U3DMesh,18,-13.552964301988883,8.024588229804912,79.38407231854791,185,173,160
5,7.307604572280629,U3DMesh,18,-13.801712501650433,7.358265637715205,79.3797686270382,185,173,160
6,8.769125486736755,U3DMesh,18,-14.070725531003331,6.331053310739585,79.31022459096096,185,173,160
7,10.23064640119288,U3DMesh,18,-14.282950510825762,5.358393181549146,79.22606351254893,185,173,160
8,11.692167315649007,U3DMesh,18,-14.448713715941315,4.378521461180286,79.11973777666202,185,173,160
9,13.153688230105132,U3DMesh,18,-14.551110556275836,3.7248514636491397,79.00418430582636,185,173,160
10,14.615209144561257,U3DMesh,18,-14.611943817345452,3.2193163372418443,78.8881138750496,185,173,160
11,16.076730059017386,U3DMesh,18,-14.493404902849905,3.5716503851024575,78.85957768630055,185,173,160
12,17.53825097347351,U3DMesh,18,-14.231112352731387,4.089902726060954,78.81381380751417,185,173,160
13,18.999771887929636,U3DMesh,18,-13.71531557149314,4.968902637921559,78.73345238466929,185,173,160
14,20.46129280238576,U3DMesh,18,-13.24604518495441,5.788245372578566,78.56165367224132,185,173,160
15,21.922813716841887,U3DMesh,18,-12.802532327481273,6.579051918486534,78.34556441685913,185,173,160
16,23.384334631298014,U3DMesh,18,-12.553654887834448,7.06302981534972,78.45101132084616,185,173,160
17,24.845855545754137,U3DMesh,18,-12.372964464419463,7.518988483404976,78.58854851317734,185,173,160
18,26.307376460210264,U3DMesh,18,-12.295200765278635,7.978733883028832,78.79842132526775,185,173,160
19,27.768897374666388,U3DMesh,18,-12.302567444439394,8.367306822760959,78.96798418595043,185,173,160
20,29.230418289122515,U3DMesh,18,-12.330522053254684,8.610084135102735,79.07001915432618,185,173,160
0,0.0,U3DMesh,20,-14.143552262706601,5.816781561327602,76.10460769215841,167,154,141
1,1.4615209144561259,U3DMesh,20,-14.448080440013461,5.650863268229716,76.2033858129052,167,154,141
2,2.9230418289122517,U3DMesh,20,-14.698198583518941,5.367840624472855,76.27409300884993,167,154,141
3,4.384562743368377,U3DMesh,20,-14.887935805903275,4.834467205237013,76.30660978914548,167,154,141
4,5.8460836578245035,U3DMesh,20,-14.919121414350478,4.082510198903143,76.27330464493974,167,154,141
5,7.307604572280629,U3DMesh,20,-14.84988755423789,3.259303188686374,76.21009336814103,167,154,141
6,8.769125486736755,U3DMesh,20,-14.696492615713295,2.2314317377858437,76.0999292046914,167,154,141
7,10.23064640119288,U3DMesh,20,-14.543317385163665,1.3058149632360276,75.98338058596912,167,154,141
8,11.692167315649007,U3DMesh,20,-14.428746138216104,0.4207536960659582,75.85225369690765,167,154,141
9,13.153688230105132,U3DMesh,20,-14.46811263773131,-0.0837475104591246,75.7832266207715,167,154,141
10,14.615209144561257,U3DMesh,20,-14.532991110340076,-0.3888184957041456,75.75337218417265,167,154,141
11,16.076730059017386,U3DMesh,20,-14.88692773401812,0.020575005656011655,75.8058048461993,167,154,141
12,17.53825097347351,U3DMesh,20,-15.101685817551967,0.6534761375532324,75.861300495877,167,154,141
13,18.999771887929636,U3DMesh,20,-15.147061976382524,1.726478191312293,75.93092207594542,167,154,141
14,20.46129280238576,U3DMesh,20,-14.981841579205131,2.7284111771678417,75.90166214327883,167,154,141
15,21.922813716841887,U3DMesh,20,-14.699167883408517,3.6888968997452363,75.81763030485209,167,154,141
16,23.384334631298014,U3DMesh,20,-14.51662932820408,4.325843243181612,75.83954940635498,167,154,141
17,24.845855545754137,U3DMesh,20,-14.3514606270208,4.919403723560688,75.87494823832219,167,154,141
18,26.307376460210264,U3DMesh,20,-14.246995946921858,5.501965881192738,75.94011103889856,167,154,141
19,27.768897374666388,U3DMesh,20,-14.21194606291489,5.737428210367872,76.01266636663276,167,154,141
20,29.230418289122515,U3DMesh,20,-14.178951094673817,5.794099943911588,76.06246253295977,167,154,141
0,0.0,U3DMesh,23,-12.422838174737642,6.658159713474238,79.9735746633893,169,156,143
1,1.4615209144561259,U3DMesh,23,-12.687948156535189,6.61815993803118,80.02250492181496,169,156,143
2,2.9230418289122517,U3DMesh,23,-12.910628651166482,6.483272165398167,80.06330598516672,169,156,143
3,4.384562743368377,U3DMesh,23,-13.094808554183928,6.150789379276015,80.09596492944608,169,156,143
4,5.8460836578245035,U3DMesh,23,-13.232578378488606,5.550508419662565,80.07959022331156,169,156,143
5,7.307604572280629,U3DMesh,23,-13.330257959360534,4.841213532468443,80.03915103191856,169,156,143
6,8.769125486736755,U3DMesh,23,-13.435368839385857,3.828269299867344,79.93612091565619,169,156,143
7,10.23064640119288,U3DMesh,23,-13.522114717503399,2.911440844316327,79.83751080689028,169,156,143
8,11.692167315649007,U3DMesh,23,-13.624602025827611,2.053377810070501,79.74617690929541,169,156,143
9,13.153688230105132,U3DMesh,23,-13.787082535317142,1.6266661506833033,79.70719812973604,169,156,143
10,14.615209144561257,U3DMesh,23,-13.932335354769327,1.415345850757808,79.69884922668719,169,156,143
11,16.076730059017386,U3DMesh,23,-14.05464807683494,1.9239827368117381,79.74868416500978,169,156,143
12,17.53825097347351,U3DMesh,23,-13.964115467148803,2.6312614802355467,79.79766611942955,169,156,143
13,18.999771887929636,U3DMesh,23,-13.556738109558955,3.735578382427087,79.8487029896152,169,156,143
14,20.46129280238576,U3DMesh,23,-13.20015206618275,4.590436265038054,79.79549488767691,169,156,143
15,21.922813716841887,U3DMesh,23,-12.903869399936523,5.345443335024448,79.69073295561182,169,156,143
16,23.384334631298014,U3DMesh,23,-12.71652311727981,5.679283140992003,79.73307197478839,169,156,143
17,24.845855545754137,U3DMesh,23,-12.56717339029436,5.975733819219086,79.7883349924926,169,156,143
18,26.307376460210264,U3DMesh,23,-12.472996213023423,6.246582056362906,79.87004051118436,169,156,143
19,27.768897374666388,U3DMesh,23,-12.439574752830941,6.451879772974522,79.92510966891064,169,156,143
20,29.230418289122515,U3DMesh,23,-12.425061102484396,6.572202199266883,79.95319351771121,169,156,143
0,0.0,U3DMesh,24,-9.908939525131625,6.0985505772272806,82.0390105640861,157,144,130
1,1.4615209144561259,U3DMesh,24,-10.131193527811506,6.08655710659363,82.02735311741415,157,144,130
2,2.9230418289122517,U3DMesh,24,-10.316045478752391,5.9780472149555335,82.01365367897486,157,144,130
3,4.384562743368377,U3DMesh,24,-10.466907313565569,5.668646690203755,81.99535329705971,157,144,130
4,5.8460836578245035,U3DMesh,24,-10.563126482603877,5.157670560416317,81.9820674265733,157,144,130
5,7.307604572280629,U3DMesh,24,-10.619268332207957,4.570042195361432,81.97039705590284,157,144,130
6,8.769125486736755,U3DMesh,24,-10.723888100289232,3.7286123472206842,81.95930826516611,157,144,130
7,10.23064640119288,U3DMesh,24,-10.844481930550671,2.964868654229604,81.95431960173444,157,144,130
8,11.692167315649007,U3DMesh,24,-11.04251635998975,2.2398711088243957,81.96571856843583,157,144,130
9,13.153688230105132,U3DMesh,24,-11.403108842909528,1.8718731747482804,81.98916270176497,157,144,130
10,14.615209144561257,U3DMesh,24,-11.793323130454661,1.716061448499012,82.02903323722275,157,144,130
11,16.076730059017386,U3DMesh,24,-12.082355433526878,1.9948837927343885,82.05877135783486,157,144,130
12,17.53825097347351,U3DMesh,24,-12.174542315024558,2.5239793684575775,82.09476469373435,157,144,130
13,18.999771887929636,U3DMesh,24,-11.976430341594313,3.476516831940476,82.14388881213792,157,144,130
14,20.46129280238576,U3DMesh,24,-11.609156151435743,4.2331135537457705,82.12928469380168,157,144,130
15,21.922813716841887,U3DMesh,24,-11.211639804722491,4.876948388397377,82.07860969557478,157,144,130
16,23.384334631298014,U3DMesh,24,-10.883111762149797,5.126265243994145,82.0681929527615,157,144,130
17,24.845855545754137,U3DMesh,24,-10.586635235925657,5.364260676880696,82.06289411336518,157,144,130
18,26.307376460210264,U3DMesh,24,-10.325764325645178,5.61870835989294,82.06332060531659,157,144,130
19,27.768897374666388,U3DMesh,24,-10.13134861579384,5.83713685900864,82.05455813431485,157,144,130
20,29.230418289122515,U3DMesh,24,-10.00824752981804,5.982803246413707,82.04596367529396,157,144,130
0,0.0,U3DMesh,25,-7.141200620444169,5.77841020969903,81.90737963908205,190,178,165
1,1.4615209144561259,U3DMesh,25,-7.328908775059661,5.996812860817674,81.90965426282291,190,178,165
2,2.9230418289122517,U3DMesh,25,-7.497049995904301,6.116812187146841,81.91276894646808,190,178,165
3,4.384562743368377,U3DMesh,25,-7.645430423000174,6.053122722402616,81.91628427406759,190,178,165
4,5.8460836578245035,U3DMesh,25,-7.766696301185051,5.8144552415926265,81.93119856836849,190,178,165
5,7.307604572280629,U3DMesh,25,-7.877067248611125,5.505196880824649,81.95039070618205,190,178,165
6,8.769125486736755,U3DMesh,25,-8.036704478424575,4.905381185158196,81.97352466354653,190,178,165
7,10.23064640119288,U3DMesh,25,-8.192671292656174,4.294256990780053,81.98872328581503,190,178,165
8,11.692167315649007,U3DMesh,25,-8.36215660934769,3.576768288519405,81.99534037306118,190,178,165
9,13.153688230105132,U3DMesh,25,-8.588223191593226,2.8974829259064716,81.98668129404767,190,178,165
10,14.615209144561257,U3DMesh,25,-8.86979834751499,2.2704751373378538,81.98034853476912,190,178,165
11,16.076730059017386,U3DMesh,25,-9.110055480143881,1.8671171432901077,81.96602874440049,190,178,165
12,17.53825097347351,U3DMesh,25,-9.3053500218951,1.7287269670561005,81.94814193043823,190,178,165
13,18.999771887929636,U3DMesh,25,-9.389834200270302,1.9991487122485092,81.92490458108553,190,178,165
14,20.46129280238576,U3DMesh,25,-9.169480025373986,2.490028024325459,81.90281746760179,190,178,165
15,21.922813716841887,U3DMesh,25,-8.814328545834345,3.038625913826863,81.8729501070044,190,178,165
16,23.384334631298014,U3DMesh,25,-8.384825302765176,3.4725233163954337,81.87262700704122,190,178,165
17,24.845855545754137,U3DMesh,25,-7.999677222642878,3.9362493075658036,81.8779516944346,190,178,165
18,26.307376460210264,U3DMesh,25,-7.654102426012222,4.5066629065818695,81.89088861696077,190,178,165
19,27.768897374666388,U3DMesh,25,-7.397315499266476,5.062226831289673,81.89928921600374,190,178,165
20,29.230418289122515,U3DMesh,25,-7.250718583967418,5.446922571463503,81.90425203143836,190,178,165
0,0.0,U3DMesh,29,-8.206112251124923,3.620813275501614,81.98867158982092,150,136,129
1,1.4615209144561259,U3DMesh,29,-8.179191562191843,3.759823803664943,81.9658478084211,150,136,129
2,2.9230418289122517,U3DMesh,29,-8.137627982926942,3.8231643204489245,81.94657812661639,150,136,129
3,4.384562743368377,U3DMesh,29,-8.068794766768713,3.7215687680231198,81.92849745267621,150,136,129
4,5.8460836578245035,U3DMesh,29,-7.961551426986329,3.463773769392219,81.93455880798568,150,136,129
5,7.307604572280629,U3DMesh,29,-7.841901048617408,3.157423308292963,81.95169603003333,150,136,129
6,8.769125486736755,U3DMesh,29,-7.830282373941056,2.571281203068754,81.9826360825085,150,136,129
7,10.23064640119288,U3DMesh,29,-7.899529158052169,1.9715947473875735,82.01130151124282,150,136,129
8,11.692167315649007,U3DMesh,29,-8.128128844009124,1.2424227504579375,82.04259051167824,150,136,129
9,13.153688230105132,U3DMesh,29,-8.691059447877686,0.52806165584098,82.04151781980046,150,136,129
10,14.615209144561257,U3DMesh,29,-9.43279357137619,-0.07424837154130731,82.04393460752513,150,136,129
11,16.076730059017386,U3DMesh,29,-10.279767814885297,-0.29438283846265784,82.04080699988144,150,136,129
12,17.53825097347351,U3DMesh,29,-11.020868662455948,-0.0958702210780561,82.04885865096415,150,136,129
13,18.999771887929636,U3DMesh,29,-11.595934900941966,0.7150589905374513,82.08240935114192,150,136,129
14,20.46129280238576,U3DMesh,29,-11.489118053110992,1.4160308226797702,82.08650625867519,150,136,129
15,21.922813716841887,U3DMesh,29,-11.125307494557832,1.9829290940963182,82.06503949712076,150,136,129
16,23.384334631298014,U3DMesh,29,-10.55164997191133,2.200879405266494,82.04449033946182,150,136,129
17,24.845855545754137,U3DMesh,29,-9.99056749983222,2.4490201769972484,82.02949850116974,150,136,129
18,26.307376460210264,U3DMesh,29,-9.400212171088002,2.776591843678894,82.01828047044775,150,136,129
19,27.768897374666388,U3DMesh,29,-8.865158632043567,3.120951784447951,82.00403822407029,150,136,129
20,29.230418289122515,U3DMesh,29,-8.511338324352275,3.3824559706562876,81.99523698107296,150,136,129
0,0.0,U3DMesh,32,-13.628130277425658,5.18513405728756,78.43623919052908,165,152,139
1,1.4615209144561259,U3DMesh,32,-13.879967312735316,5.060973203432491,78.49377683197415,165,152,139
2,2.9230418289122517,U3DMesh,32,-14.082693153639928,4.837465572895427,78.53960533075316,165,152,139
3,4.384562743368377,U3DMesh,32,-14.236863532076187,4.3997168187656195,78.5712303551503,165,152,139
4,5.8460836578245035,U3DMesh,32,-14.281696882968578,3.6996108945246555,78.5290593479546,165,152,139
5,7.307604572280629,U3DMesh,32,-14.251855370368252,2.9016444534323713,78.4524329606842,165,152,139
6,8.769125486736755,U3DMesh,32,-14.19412386894527,1.8237183562342807,78.28757443546559,165,152,139
7,10.23064640119288,U3DMesh,32,-14.145271154510777,0.8649773734581134,78.13927155236088,165,152,139
8,11.692167315649007,U3DMesh,32,-14.164851012280156,-0.013376338476106761,78.0131850227252,165,152,139
9,13.153688230105132,U3DMesh,32,-14.368740013052259,-0.4100397012865389,77.978962274624,165,152,139
10,14.615209144561257,U3DMesh,32,-14.595284783243317,-0.5419291062611389,77.9979476284611,165,152,139
11,16.076730059017386,U3DMesh,32,-15.032400261445272,0.0760189593396018,78.08867409812515,165,152,139
12,17.53825097347351,U3DMesh,32,-15.246331209073352,0.9318849138357255,78.18844736675857,165,152,139
13,18.999771887929636,U3DMesh,32,-15.171100613643937,2.231586825768177,78.31559366427352,165,152,139
14,20.46129280238576,U3DMesh,32,-14.907968003621123,3.2215651129856555,78.32389087132827,165,152,139
15,21.922813716841887,U3DMesh,32,-14.598102214922346,4.05350874620711,78.26954545751953,165,152,139
16,23.384334631298014,U3DMesh,32,-14.346226407617102,4.364641086761596,78.29877954218905,165,152,139
17,24.845855545754137,U3DMesh,32,-14.117562101667511,4.6335507241262714,78.33602650594572,165,152,139
18,26.307376460210264,U3DMesh,32,-13.919139952272602,4.8664282535958785,78.38791636003421,165,152,139
19,27.768897374666388,U3DMesh,32,-13.780555916060681,5.028999231075101,78.41625868880533,165,152,139
20,29.230418289122515,U3DMesh,32,-13.692543486087432,5.123137636350458,78.42738625153764,165,152,139
0,0.0,U3DMesh,35,-10.36567363309854,2.2352443173515,81.73679578251569,140,132,123
1,1.4615209144561259,U3DMesh,35,-10.27162569581288,2.1701073647721754,81.69390103140243,140,132,123
2,2.9230418289122517,U3DMesh,35,-10.148279053865053,2.033293916358545,81.6516654042141,140,132,123
3,4.384562743368377,U3DMesh,35,-9.976338177453286,1.7148207446403574,81.6040275456412,140,132,123
4,5.8460836578245035,U3DMesh,35,-9.716785515022627,1.2361029151779195,81.57333304913804,140,132,123
5,7.307604572280629,U3DMesh,35,-9.40986639798815,0.720435373924953,81.55164657960866,140,132,123
6,8.769125486736755,U3DMesh,35,-9.215360220147119,-0.03782854369040789,81.53892936505746,140,132,123
7,10.23064640119288,U3DMesh,35,-9.157693338716774,-0.7463738389699274,81.54064825686164,140,132,123
8,11.692167315649007,U3DMesh,35,-9.378797105527696,-1.4980335933376638,81.57288070918958,140,132,123
9,13.153688230105132,U3DMesh,35,-10.173971962938008,-2.014063006549405,81.60709053329225,140,132,123
10,14.615209144561257,U3DMesh,35,-11.204738389508728,-2.2690147255042254,81.66500297069462,140,132,123
11,16.076730059017386,U3DMesh,35,-12.455354955033192,-2.000505732093909,81.71600106888471,140,132,123
12,17.53825097347351,U3DMesh,35,-13.488719105307968,-1.2541060451269217,81.7934675160594,140,132,123
13,18.999771887929636,U3DMesh,35,-14.252734202268131,0.19473880981453315,81.9296606125437,140,132,123
14,20.46129280238576,U3DMesh,35,-14.179351738628172,1.1951726118408734,81.98958919371638,140,132,123
15,21.922813716841887,U3DMesh,35,-13.810604212637454,1.8914918045132405,81.99745990881972,140,132,123
16,23.384334631298014,U3DMesh,35,-13.203189205836743,1.929682220162427,81.95324690985665,140,132,123
17,24.845855545754137,U3DMesh,35,-12.57968382086912,1.9707805354803343,81.90979642680671,140,132,123
18,26.307376460210264,U3DMesh,35,-11.882020532349877,2.023445829480481,81.85664002086251,140,132,123
19,27.768897374666388,U3DMesh,35,-11.22129403162264,2.0877814941510873,81.80092466320984,140,132,123
20,29.230418289122515,U3DMesh,35,-10.76640805544518,2.161409513763073,81.76402664741343,140,132,123
0,0.0,U3DMesh,37,-12.203892715680833,2.7099815552674205,79.8126967297172,140,125,122
1,1.4615209144561259,U3DMesh,37,-12.285856714343149,2.589762520963284,79.82783073199306,140,125,122
2,2.9230418289122517,U3DMesh,37,-12.323646486037978,2.3781578930701786,79.83413764327456,140,125,122
3,4.384562743368377,U3DMesh,37,-12.305203940139032,1.9579857769379652,79.82627985216975,140,125,122
