Frame,Time,Object,VertexID,X,Y,Z,R,G,B
0,0.0,U3DMesh,25,27.96822965847439,-2.0539906704958497,84.20765104800833,102,63,45
1,0.6845052454352978,U3DMesh,25,27.98240894594845,-1.9721305620939595,84.50512257726979,102,63,45
2,1.3690104908705956,U3DMesh,25,27.98404328892861,-1.8776890332593141,84.85213805025256,102,63,45
3,2.053515736305893,U3DMesh,25,27.97056229927744,-1.7684382333436366,85.11000944972405,102,63,45
4,2.738020981741191,U3DMesh,25,27.952115324136887,-1.6579300908686763,85.18398669413301,102,63,45
5,3.4225262271764887,U3DMesh,25,27.950102007750974,-1.5553303554964848,84.98180706641463,102,63,45
6,4.107031472611786,U3DMesh,25,27.920259204426543,-1.466113086640399,84.55343241370957,102,63,45
7,4.791536718047084,U3DMesh,25,27.89795607570111,-1.3879846107017972,83.97108358909745,102,63,45
8,5.476041963482382,U3DMesh,25,27.884851325112354,-1.3204469404996042,83.34475833887898,102,63,45
9,6.16054720891768,U3DMesh,25,27.891439770930575,-1.2857189088823693,82.58808845214446,102,63,45
10,6.845052454352977,U3DMesh,25,27.922251991362657,-1.295206211213617,81.68886572653452,102,63,45
11,7.529557699788276,U3DMesh,25,27.990665646714096,-1.3726813594557683,80.71067485914634,102,63,45
12,8.214062945223572,U3DMesh,25,28.07297266116222,-1.4913932065750397,79.83414980166366,102,63,45
13,8.898568190658871,U3DMesh,25,28.15930835540207,-1.6488271414229145,79.10022590340874,102,63,45
14,9.583073436094168,U3DMesh,25,28.232830860838853,-1.82291257520205,78.45019876688102,102,63,45
15,10.267578681529466,U3DMesh,25,28.29217221870918,-2.0061122060332215,77.94552879575278,102,63,45
16,10.952083926964765,U3DMesh,25,28.334711997730395,-2.174013573573054,77.61474669013762,102,63,45
17,11.636589172400061,U3DMesh,25,28.365983936909956,-2.3180352018705817,77.55285121105165,102,63,45
18,12.32109441783536,U3DMesh,25,28.392641170315912,-2.4621513337867698,77.69104790986312,102,63,45
19,13.005599663270656,U3DMesh,25,28.414797604305075,-2.567307081712724,78.05809588732387,102,63,45
20,13.690104908705955,U3DMesh,25,28.417550297880002,-2.7222717524164484,78.54273171739392,102,63,45
21,14.374610154141253,U3DMesh,25,28.406275763720032,-2.834556438393602,79.13902810401174,102,63,45
22,15.059115399576552,U3DMesh,25,28.382813143572267,-2.9398048656228646,79.76882884372856,102,63,45
23,15.743620645011847,U3DMesh,25,28.349166841227326,-3.030974693359379,80.38424329439138,102,63,45
24,16.428125890447145,U3DMesh,25,28.315977417358457,-3.1141781013148466,80.93642439650068,102,63,45
25,17.112631135882445,U3DMesh,25,28.288898188895878,-3.1833252031080046,81.49471038883266,102,63,45
26,17.797136381317742,U3DMesh,25,28.260881283639687,-3.251912309434597,82.07324269253239,102,63,45
27,18.48164162675304,U3DMesh,25,28.232240069876767,-3.319011150259301,82.56512628946452,102,63,45
28,19.166146872188335,U3DMesh,25,28.201068594250327,-3.390351046412348,82.8731776961927,102,63,45
29,19.850652117623635,U3DMesh,25,28.16913737423697,-3.4614868082644334,82.89292267546145,102,63,45
30,20.535157363058932,U3DMesh,25,28.13512068269744,-3.5202104070344324,82.7373208392554,102,63,45
31,21.21966260849423,U3DMesh,25,28.100723643366685,-3.573787569419459,82.46190539979806,102,63,45
32,21.90416785392953,U3DMesh,25,28.068667361566977,-3.61679535046617,82.17025061515076,102,63,45
33,22.588673099364826,U3DMesh,25,28.042554655590457,-3.6435785096724915,81.79084427520215,102,63,45
34,23.273178344800122,U3DMesh,25,28.022372976382737,-3.6430749306011645,81.3221107902175,102,63,45
35,23.95768359023542,U3DMesh,25,28.01551490391239,-3.5785110223393612,80.89790243404268,102,63,45
36,24.64218883567072,U3DMesh,25,28.015460781918375,-3.469328399962706,80.63513261077841,102,63,45
37,25.326694081106016,U3DMesh,25,28.020011582381528,-3.3183468134978766,80.55580084906957,102,63,45
38,26.011199326541313,U3DMesh,25,28.026972276519075,-3.151333582865465,80.53187247581987,102,63,45
39,26.695704571976613,U3DMesh,25,28.03094949267499,-2.97924317492451,80.59565737190869,102,63,45
40,27.38020981741191,U3DMesh,25,28.00035666153142,-2.8273946095432763,80.69355236539275,102,63,45
41,28.064715062847206,U3DMesh,25,28.004213824674515,-2.7135746547706314,80.94021338386469,102,63,45
42,28.749220308282506,U3DMesh,25,27.999266590158108,-2.619202728544731,81.26943361686239,102,63,45
43,29.433725553717803,U3DMesh,25,28.00444107646196,-2.506985302237187,81.74417126326604,102,63,45
44,30.118230799153103,U3DMesh,25,28.009187558741605,-2.4137841865759704,82.26129308642281,102,63,45
45,30.8027360445884,U3DMesh,25,28.04734390379084,-2.3161096807397583,82.87995885304078,102,63,45
